IMPALED NAZARENE - Eight Headed Serpent - Slipcase Edition - Limited Marble Vinyl LP,Impaled Nazarene,Eight Headed Serpent,Vinyl,Slipcase Edition - Limited Marble Vinyl LP
IMPALED NAZARENE - Suomi Finland Perkele- Limited Splatter Vinyl LP,Impaled Nazarene,Suomi Finland Perkele,Vinyl,Limited Splatter Vinyl LP
GATES OF ISHTAR - At Dusk And Forever - LTD Transparent Blue Cloudy Vinyl,Gates of Ishtar,At Dusk And Forever,Vinyl,LTD Transparent Blue Cloudy Vinyl
MARDUK - Heaven Shall Burn When We Are Gathered -  Magenta Cloudy Vinyl LP,Marduk,Heaven Shall Burn When We Are Gathered,Vinyl,Magenta Cloudy Vinyl LP
MARDUK  - Fuck me jesus - Magenta Vinyl LP,Marduk,Fuck Me Jesus,Vinyl,Magenta Vinyl LP
MARDUK  - Serpent Sermon - Limited /300 Splatter Vinyl LP + Booklet,Marduk,Serpent Sermon,Vinyl,Limited /300 Splatter Vinyl LP + Booklet
MARDUK  - Nightwing - Donation Edition Limited /300 Color Vinyl LP,Marduk,Nightwing,Vinyl,Donation Edition Limited /300 Color Vinyl LP
ENSLAVED  - Monumension - Double LP Swirl Vinyl (ltd 300),Enslaved,Monumension,Vinyl,Double LP Swirl Vinyl (ltd 300)
ENSLAVED  - Blodhemn - Vinyl LP - Donation Edition,Enslaved,Blodhemn,Vinyl,Vinyl LP - Donation Edition
ENSLAVED  - Mardraum - Beyond The Within - Magenta Splatter Vinyl LP,Enslaved,Mardraum,Vinyl,Beyond The Within - Magenta Splatter Vinyl LP
Enslaved  - Eld - Gold/Black Marbled Vinyl 2 LP *LTD to 600*,Enslaved,Eld,Vinyl,Gold/Black Marbled Vinyl 2 LP *LTD to 600*
Torn Within - The Peregrination EP - Hand-Numbered Vinyl,Torn Within,The Peregrination EP,Vinyl,Hand-Numbered Vinyl
"Gudsforladt - Friendship, Love and War - Double (2LP) Vinyl + Booklet",Gudsforladt,"Friendship, Love and War",Vinyl,Double (2LP) Vinyl + Booklet
One of Nine - Eternal Sorcery - 12''  Black Vinyl LP,One of Nine,Eternal Sorcery,Vinyl,12''  Black Vinyl LP
Uthullun - Dirges for the Void - Miasmal green & smoke Vinyl LP,Uthullun,Dirges for the Void,Vinyl,Miasmal green & smoke Vinyl LP
Ossaert - Offerdier - Limited Black Vinyl LP,Ossaert,Offerdier,Vinyl,Limited Black Vinyl LP
Ossaert - Bedehuis - Limited Smoke Vinyl LP,Ossaert,Bedehuis,Vinyl,Limited Smoke Vinyl LP
Ossaert - Pelgrimsoord - Limited Smoke Vinyl LP,Ossaert,Pelgrimsoord,Vinyl,Limited Smoke Vinyl LP
Affliction Vector - Death Comes Supreme - White Vinyl LP (LTD 100),Affliction Vector,Death Comes Supreme,Vinyl,White Vinyl LP (LTD 100)
Katatonia - Discouraged Ones - Orange & Black Marble - 25th Anniversary Edition Vinyl LP,Katatonia,Discouraged Ones,Vinyl,Orange & Black Marble - 25th Anniversary Edition Vinyl LP
Deafheaven - Sunbather-  10th Anniversary Remaster - 2xLP - Bone / Gold & Pink / Red Swirl Vinyl,Deafheaven,Sunbather-  10th Anniversary Remaster,Vinyl,2xLP - Bone / Gold & Pink / Red Swirl Vinyl
Deafheaven - Sunbather-  10th Anniversary Remaster - Indie Exclusive - 2xLP - Orange / Yellow / Pink Haze Vinyl,Deafheaven,Sunbather-  10th Anniversary Remaster,Vinyl,Indie Exclusive - 2xLP - Orange / Yellow / Pink Haze Vinyl
Hypocrisy - Into The Abyss -  Remaster 2023 - Transparent Orange LP Kop,Hypocrisy,Into The Abyss,Vinyl,Remaster 2023 - Transparent Orange LP Kop
Hypocrisy - Hypocrisy -  Reissue 2023 - Indie Exclusive Transparent Green - 2LP Vinyl,Hypocrisy,Hypocrisy,Vinyl,Reissue 2023 - Indie Exclusive Transparent Green - 2LP Vinyl
Hypocrisy - The Final Chapter - Reissue 2023 - Indie Exclusive Transparent Blue 2LP Vinyl,Hypocrisy,The Final Chapter,Vinyl,Reissue 2023 - Indie Exclusive Transparent Blue 2LP Vinyl
Type O Negative - Dead Again - Limited Ghostly Green 2LP Vinyl is,Type O Negative,Dead Again,Vinyl,Limited Ghostly Green 2LP Vinyl is
Fleshwater - We're Not Here To Be Loved - White in Clear Vinyl LP,Fleshwater,We're Not Here To Be Loved,Vinyl,White in Clear Vinyl LP
END - The Sin of Human Frailty - Red with Splatter Vinyl LP,END,The Sin Of Human Frailty,Vinyl,Red with Splatter Vinyl LP
END - The Sin of Human Frailty - Bone in Milky Clear with Splatter Vinyl LP,END,The Sin Of Human Frailty,Vinyl,Bone in Milky Clear with Splatter Vinyl LP
[NESI] Cannibal Corpse ‎- Vile - Swirl Vinyl - Asian Market Exclusive,Cannibal Corpse,Vile,Vinyl,Swirl Vinyl - Asian Market Exclusive
[NESI] Cannibal Corpse ‎- The Bleeding - Swirl Vinyl - Asian Market Exclusive,Cannibal Corpse,The Bleeding,Vinyl,Swirl Vinyl - Asian Market Exclusive
[NESI] Cannibal Corpse ‎- Eaten Back To Life - Blue Swirl Vinyl - Asian Market Exclusive,Cannibal Corpse,Eaten Back to Life,Vinyl,Blue Swirl Vinyl - Asian Market Exclusive
[NESI-Rarity] Grave - You’ll Never See… *NUMBERED* Ltd 100 Black Vinyl + Red/Silver Splatter - Asian Market Exclusive,Grave,You’ll Never See…,Vinyl,*NUMBERED* Ltd 100 Black Vinyl + Red/Silver Splatter - Asian Market Exclusive
[NESI-Rarity] Insomnium - Winter's Gate - *NUMBERED* Ltd 100 - Gold/Gray Splatter - Asian Market Exclusive,Insomnium,Winter's Gate,Vinyl,*NUMBERED* Ltd 100 - Gold/Gray Splatter - Asian Market Exclusive
[NESI-Rarity] Necrophobic - Mark Of The Necrogram - *NUMBERED* Ltd 100 Black Vinyl+Gold Splatter- Asian Market Exclusive,Necrophobic,Mark Of The Necrogram,Vinyl,*NUMBERED* Ltd 100 Black Vinyl+Gold Splatter- Asian Market Exclusive
[NESI-Rarity] Enslaved - Utgard - *NUMBERED* Ltd 100 Black Vinyl+Green/Grey Splatter- Asian Market Exclusive - RARITY,Enslaved,Utgard,Vinyl,*NUMBERED* Ltd 100 Black Vinyl+Green/Grey Splatter- Asian Market Exclusive - RARITY
[NESI-Rarity] Asphyx - The Rack - Ltd 140 JAPAN Orange Splatter - Asian Market Exclusive,Asphyx,The Rack,Vinyl,Ltd 140 JAPAN Orange Splatter - Asian Market Exclusive
[NESI-Rarity] Asphyx - The Rack - *NUMBERED* Ltd 100 Orange/White Splatter - Asian Market Exclusive,Asphyx,The Rack,Vinyl,*NUMBERED* Ltd 100 Orange/White Splatter - Asian Market Exclusive
[NESI-Rarity] Necrophobic - Dawn of the Damned - Ltd 100 Black + Orange Splatter Vinyl - Asian Market exclusive (Rarity),Necrophobic,Dawn of the Damned,Vinyl,Ltd 100 Black + Orange Splatter Vinyl - Asian Market exclusive (Rarity)
[NESI-Rarity] Unanimated - In The Light of Darkness - *NUMBERED* Ltd 100 Black + Purple/Gold Splatter - Asian Market Exclusive,Unanimated,In The Light of Darkness,Vinyl,*NUMBERED* Ltd 100 Black + Purple/Gold Splatter - Asian Market Exclusive
[NESI-Rarity] Mayhem - Atavistic Black Disorder/Kommando *NUMBERED* Ltd 200 Splatter Vinyl *NUMBERED* - Asian Market Exclusive,Mayhem,Atavistic Black Disorder/Kommando,Vinyl,*NUMBERED* Ltd 200 Splatter Vinyl *NUMBERED* - Asian Market Exclusive
[NESI-Rarity] Bloodbath - Resurrection Through Carnage - *NUMBERED* Ltd 100 Red/Silver Splatter - Asian Market Exclusive,Bloodbath,Resurrection Through Carnage,Vinyl,*NUMBERED* Ltd 100 Red/Silver Splatter - Asian Market Exclusive
[NESI-Rarity] Dark Tranquility - Moment - *NUMBERED* Ltd 100 Splatter Vinyl 2LP - Asian Market exclusive (Rarity),Dark Tranquility,Moment,Vinyl,*NUMBERED* Ltd 100 Splatter Vinyl 2LP - Asian Market exclusive (Rarity)
[NESI-Rarity] Unanimated - Ancient God of Evil - *NUMBERED* Ltd 100 Black + Red/Gold Splatter - Asian Market Exclusive,Unanimated,Ancient God of Evil,Vinyl,*NUMBERED* Ltd 100 Black + Red/Gold Splatter - Asian Market Exclusive
[NESI-Rarity] Ensiferum - Dragonheads - *NUMBERED* LTD 100 Splatter Vinyl -  Asian Market Exclusive,Ensiferum,Dragonheads,Vinyl,*NUMBERED* LTD 100 Splatter Vinyl -  Asian Market Exclusive
[NESI-Rarity] Cannibal Corpse ‎– Gallery Of Suicide - LTD 100 Splatter Vinyl - Asian Market Exclusive,Cannibal Corpse,Gallery Of Suicide,Vinyl,LTD 100 Splatter Vinyl - Asian Market Exclusive
[NESI-Rarity] Cannibal Corpse - 15-Year Killing Spree - *Boxset* 4LP Red Vinyl Ltd 200,Cannibal Corpse,15-Year Killing Spree,Vinyl,*Boxset* 4LP Red Vinyl Ltd 200
[NESI-Rarity] Mayhem - Esoteric Warfare - *NUMBERED* Ltd 100 Splatter Vinyl + Poster - Asian Market Exclusive,Mayhem,Esoteric Warfare,Vinyl,*NUMBERED* Ltd 100 Splatter Vinyl + Poster - Asian Market Exclusive
"[NESI-Rarity] Napalm Death - Throes of Joy in the Jaws of Defeatism - *NUMBERED* Ltd 100 ""Ruthlessness Is A Fluid Situation"" Vinyl- Asian Market Exclusive",Napalm Death,Throes of Joy in the Jaws of Defeatism,Vinyl,"*NUMBERED* Ltd 100 ""Ruthlessness Is A Fluid Situation"" Vinyl- Asian Market Exclusive"
[NESI-Rarity] Mayhem - Ordo Ad Chao - *NUMBERED* Ltd 100 Splatter Vinyl + Poster - Asian Market Exclusive,Mayhem,Ordo Ad Chao,Vinyl,*NUMBERED* Ltd 100 Splatter Vinyl + Poster - Asian Market Exclusive
[NESI-Rarity] Ensiferum - Thalassic - Black Vinyl+Blue/Orange Splatter Ltd 100 *NUMBERED* - Asian Market Exclusive,Ensiferum,Thalassic,Vinyl,Black Vinyl+Blue/Orange Splatter Ltd 100 *NUMBERED* - Asian Market Exclusive
[NESI Rarity] The Black Dahlia Murder - Verminous - *NUMBERED* LTD 100 Green/Silver Splatter - Asian Market Exclusive,The Black Dahlia Murder,Verminous,Vinyl,*NUMBERED* LTD 100 Green/Silver Splatter - Asian Market Exclusive
[NESI-Rarity] Cannibal Corpse ‎– Kill - LTD 100 Splatter Vinyl - Asian Market Exclusive,Cannibal Corpse,Kill,Vinyl,LTD 100 Splatter Vinyl - Asian Market Exclusive
[NESI-Rarity] Cannibal Corpse ‎– The Wretched Spawn - LTD 100 Splatter Vinyl -  Asian Market Exclusive,Cannibal Corpse,The Wretched Spawn,Vinyl,LTD 100 Splatter Vinyl -  Asian Market Exclusive
[NESI-Rarity] Cannibal Corpse ‎– Gore Obsessed - LTD 100 Splatter Vinyl -  Asian Market Exclusive,Cannibal Corpse,Gore Obsessed,Vinyl,LTD 100 Splatter Vinyl -  Asian Market Exclusive
[NESI-Rarity] Cannibal Corpse ‎– Bloodthirst - LTD 100 Splatter Vinyl - Asian Market Exclusive,Cannibal Corpse,Bloodthirst,Vinyl,LTD 100 Splatter Vinyl - Asian Market Exclusive
"[NESI-Rarity] - The Smashing Pumpkins – Shiny And Oh So Bright - Vol.1 / LP - No Past. No Future. No Sun. - Ultra Rare, Numbered",[NESI-Rarity],The Smashing Pumpkins,Vinyl,"Shiny And Oh So Bright - Vol.1 / LP - No Past. No Future. No Sun. - Ultra Rare, Numbered"
[NESI-Rarity] Dark Tranquillity - The Gallery *NUMBERED* Ltd 200 Black + Red/Gold Splatter Vinyl - Asian Market Exclusive,Dark Tranquillity,The Gallery,Vinyl,*NUMBERED* Ltd 200 Black + Red/Gold Splatter Vinyl - Asian Market Exclusive
[NESI-Rarity] Moonsorrow - Suden Uni - *NUMBERED* Ltd 100 Black + Green/Yellow Splatter Vinyl - Asian Market Exclusive,Moonsorrow,Suden Uni,Vinyl,*NUMBERED* Ltd 100 Black + Green/Yellow Splatter Vinyl - Asian Market Exclusive
[NESI Rarity] Rings Of Saturn - Ultu Ulla - Black Vinyl with Purple+Yellow Splatter LTD 100 - Asian Market Exclusive,Rings Of Saturn,Ultu Ulla,Vinyl,Black Vinyl with Purple+Yellow Splatter LTD 100 - Asian Market Exclusive
[NESI Rarity] Body Count - Bloodlust White Vinyl with Red+Black Splatter - Asian Market Exclusive,Body Count,Bloodlust White Vinyl with Red+Black Splatter,Vinyl,Asian Market Exclusive
[NESI-Rarity] Cannibal Corpse ‎- Vile - *NUMBERED* LTD 100 Green + Red Splatter Vinyl - Asian Market Exclusive,Cannibal Corpse,Vile,Vinyl,*NUMBERED* LTD 100 Green + Red Splatter Vinyl - Asian Market Exclusive
[NESI-Rarity] Cannibal Corpse ‎- The Bleeding - *NUMBERED* LTD 100 Black Vinyl + Yellow/Red Splatter - Asian Market Exclusive,Cannibal Corpse,The Bleeding,Vinyl,*NUMBERED* LTD 100 Black Vinyl + Yellow/Red Splatter - Asian Market Exclusive
[NESI-Rarity] Bloodbath - Nightmares Made Flesh - *NUMBERED* Ltd 100 Black+Red/Gold - Asian Market Exclusive,Bloodbath,Nightmares Made Flesh,Vinyl,*NUMBERED* Ltd 100 Black+Red/Gold - Asian Market Exclusive
[NESI-Rarity] Asphyx - Last One On Earth - Ltd 100 Blue/White Splatter - Asian Market Exclusive - RARITY,Asphyx,Last One On Earth,Vinyl,Ltd 100 Blue/White Splatter - Asian Market Exclusive - RARITY
[NESI-Rarity] Grave - You’ll Never See… LTD 140 Black Vinyl + Silver Splatter - Asian Market Exclusive,Grave,You’ll Never See… LTD 140 Black Vinyl + Silver Splatter,Vinyl,Asian Market Exclusive
[NESI-Rarity] Finntroll - Vredesvävd Ltd 100 - *NUMBERED* Black + Dark Green Splatter Vinyl - Asian Market exclusive (Rarity),Finntroll,Vredesvävd Ltd 100,Vinyl,*NUMBERED* Black + Dark Green Splatter Vinyl - Asian Market exclusive (Rarity)
[TEST PRESSING] Cannibal Corpse - Butchered at Birth - NESI Test Press Vinyl LP,Cannibal Corpse,Butchered At Birth,Vinyl,NESI Test Press Vinyl LP
[TEST PRESSING] Cannibal Corpse - Kill - NESI Test Press Vinyl LP,Cannibal Corpse,Kill,Vinyl,NESI Test Press Vinyl LP
[NESI Rarity] Igorrr - Spirituality and Distortion- 2LP Ltd 100 *NUMBERED* Black Vinyl +Yellow/Orange Splatter - Asian Market Exclusive,Igorrr,Spirituality and Distortion- 2LP Ltd 100,Vinyl,*NUMBERED* Black Vinyl +Yellow/Orange Splatter - Asian Market Exclusive
[NESI] Midnight - Rebirth By Blasphemy - Black Splatter Vinyl Ltd 100 - Asian Market Exclusive,Midnight,Rebirth By Blasphemy,Vinyl,Black Splatter Vinyl Ltd 100 - Asian Market Exclusive
[TEST PRESSING] Cannibal Corpse - 15-Year Killing Spree - 4LP BOXSET NESI Test Press Vinyl LP,Cannibal Corpse,15-Year Killing Spree,Vinyl,4LP BOXSET NESI Test Press Vinyl LP
[TEST PRESSING] Dark Funeral - We Are The Apocalypse - NESI Test Press Vinyl LP,Dark Funeral,We Are The Apocalypse,Vinyl,NESI Test Press Vinyl LP
[TEST PRESSING] Swallow The Sun - Moonflowers 2LP - NESI Test Press Double Vinyl LP,Swallow The Sun,Moonflowers 2LP,Vinyl,NESI Test Press Double Vinyl LP
[TEST PRESSING] Lacrimosa - Stille 2LP - NESI Test Press Double Vinyl LP,Lacrimosa,Stille 2LP,Vinyl,NESI Test Press Double Vinyl LP
[TEST PRESSING] Despised Icon - Consumed By Your Poison - NESI Test Press Vinyl LP,Despised Icon,Consumed By Your Poison,Vinyl,NESI Test Press Vinyl LP
[TEST PRESSING] Despised Icon - The Healing Process - NESI Test Press Vinyl LP,Despised Icon,The Healing Process,Vinyl,NESI Test Press Vinyl LP
[NESI] Cannibal Corpse ‎- Vile - Black/Green Splatter Vinyl - Asian Market Exclusive,Cannibal Corpse,Vile,Vinyl,Black/Green Splatter Vinyl - Asian Market Exclusive
[NESI-Rarity] Blood Incantation - Starspawn - Ltd 200 *NUMBERED #1* Splatter Vinyl - Asian Market Exclusive,Blood Incantation,Starspawn,Vinyl,Ltd 200 *NUMBERED #1* Splatter Vinyl - Asian Market Exclusive
[NESI-Rarity] Desaster ‎- Churches Without Saints - *NUMBERED* Ltd 100 Black Vinyl+Red/Gold Splatter - Asian Market Exclusive,Desaster,Churches Without Saints,Vinyl,*NUMBERED* Ltd 100 Black Vinyl+Red/Gold Splatter - Asian Market Exclusive
[NESI-Rarity] Cannibal Corpse - Violence Unimagined - RARE Japan Version - LTD 180 Black w/ Red Splatter - Asian Market Exclusive - Rarity,Cannibal Corpse,Violence Unimagined,Vinyl,RARE Japan Version - LTD 180 Black w/ Red Splatter - Asian Market Exclusive - Rarity
[NESI-Rarity] Cannibal Corpse - Violence Unimagined - LTD 180 Black Vinyl + Yellow Splatter - Asian Market Exclusive - Rarity,Cannibal Corpse,Violence Unimagined,Vinyl,LTD 180 Black Vinyl + Yellow Splatter - Asian Market Exclusive - Rarity
[NESI-Rarity: creased sleeve] Cattle Decapitation ‎- The Harvest Floor - Ltd 100 Black Vinyl+Blue/Gold Splatter,Cattle Decapitation,The Harvest Floor,Vinyl,Ltd 100 Black Vinyl+Blue/Gold Splatter
[NESI-Rarity] Cannibal Corpse ‎- Tomb Of The Mutilated - *NUMBERED* LTD 100 Black Vinyl and Purple/Red Splatter,Cannibal Corpse,Tomb Of The Mutilated,Vinyl,*NUMBERED* LTD 100 Black Vinyl and Purple/Red Splatter
[NESI-Rarity] Cannibal Corpse ‎- Butchered At Birth - Black/White Splatter Vinyl- Asian Market Exclusive,Cannibal Corpse,Butchered At Birth,Vinyl,Black/White Splatter Vinyl- Asian Market Exclusive
[NESI-Rarity] Cannibal Corpse ‎- Butchered At Birth - *NUMBERED* LTD 100 Black Vinyl + White/Red Splatter - Asian Market Exclusive,Cannibal Corpse,Butchered At Birth,Vinyl,*NUMBERED* LTD 100 Black Vinyl + White/Red Splatter - Asian Market Exclusive
[NESI-Rarity] Cannibal Corpse ‎- Eaten Back To Life - *NUMBERED* Black Vinyl + Blue/Red Splatter - Asian Market Exclusive,Cannibal Corpse,Eaten Back to Life,Vinyl,*NUMBERED* Black Vinyl + Blue/Red Splatter - Asian Market Exclusive
[NESI-Rarity] Beherit - Drawing Down the Moon - *NUMBERED*  Ltd 100  Black/Blue/Orange Splatter Vinyl LP - Asian Market Exclusive,Beherit,Drawing Down the Moon,Vinyl,*NUMBERED*  Ltd 100  Black/Blue/Orange Splatter Vinyl LP - Asian Market Exclusive
[NESI-Rarity] Midnight - Rebirth By Blasphemy - White Splatter Vinyl Ltd 100 Japan Edition,Midnight,Rebirth By Blasphemy,Vinyl,White Splatter Vinyl Ltd 100 Japan Edition
Insomnium - Songs Of The Dusk - EP (Ltd. 300 white LP),Insomnium,Songs Of The Dusk,Vinyl,EP (Ltd. 300 white LP)
"Blood Incantation - Luminescent Bridge - Ltd. Golden Maxi Single (12"") Vinyl",Blood Incantation,Luminescent Bridge,Vinyl,"Ltd. Golden Maxi Single (12"") Vinyl"
Imperial Triumphant - Spirit of Ecstasy - LTD 500 Gatefold Ultra Clear 2LP & Booklet,Imperial Triumphant,Spirit of Ecstasy,Vinyl,LTD 500 Gatefold Ultra Clear 2LP & Booklet
Imperial Triumphant  - Alphaville -  2023 reissue Transparent Red Vinyl LP + Booklet,Imperial Triumphant,Alphaville,Vinyl,2023 reissue Transparent Red Vinyl LP + Booklet
Fuming Mouth - Last Day Of Sun - Smoke Vinyl LP,Fuming Mouth,Last Day Of Sun,Vinyl,Smoke Vinyl LP
Carcass - Surgical Steel: 10th Anniversary Edition - Red & Black Splatter 2 LP,Carcass,Surgical Steel: 10th Anniversary Edition,Vinyl,Red & Black Splatter 2 LP
Slayer - Repentless - Transparent Red W/ Orange & Black Vinyl LP,Slayer,Repentless,Vinyl,Transparent Red W/ Orange & Black Vinyl LP
Suffocation - Hymns From The Apocrypha - Brown & White Splatter Vinyl LP,Suffocation,Hymns From The Apocrypha,Vinyl,Brown & White Splatter Vinyl LP
Ultha - The Inextricable Wandering - 2LP - import,Ultha,The Inextricable Wandering,Vinyl,2LP - import
Endseeker - Global Worming - Clear Dust LTD 300 (numbered) Vinyl LP,Endseeker,Global Worming,Vinyl,Clear Dust LTD 300 (numbered) Vinyl LP
Primordial - Where Greater Men Have Fallen - 2LP Glow In The Dark - EU Import,Primordial,Where Greater Men Have Fallen,Vinyl,2LP Glow In The Dark - EU Import
Morne - Engraved With Pain -  Clear/Black Dust LTD 300 Vinyl LP,Morne,Engraved With Pain,Vinyl,Clear/Black Dust LTD 300 Vinyl LP
Morne - Engraved With Pain - Clear/Black Marbled LTD 300 Vinyl LP,Morne,Engraved With Pain,Vinyl,Clear/Black Marbled LTD 300 Vinyl LP
Rivers Of Nihil – Where Owls Know My Name - LTD 500 Green/Bone Splatter,Rivers Of Nihil,Where Owls Know My Name,Vinyl,LTD 500 Green/Bone Splatter
"Wayfarer - American Gothic - Black, White, Silver Colour Mix w/Gold Splatter Vinyl LP",Wayfarer,American Gothic,Vinyl,"Black, White, Silver Colour Mix w/Gold Splatter Vinyl LP"
Wayfarer - American Gothic - Cloudy Molten Gold Vinyl LP,Wayfarer,American Gothic,Vinyl,Cloudy Molten Gold Vinyl LP
Mortician - Hacked Up For Barbecue -  2LP White w/ Red Splatter Vinyl,Mortician,Hacked Up For Barbecue,Vinyl,2LP White w/ Red Splatter Vinyl
Wolves In The Throne Room - Crypt Of Ancestral Knowledge - Blue/White Galaxy Merge Vinyl LP,Wolves In The Throne Room,Crypt Of Ancestral Knowledge,Vinyl,Blue/White Galaxy Merge Vinyl LP
Mortician - Chainsaw Dismemberment - 2LP Royal Blue w/ Splatter Vinyl,Mortician,Chainsaw Dismemberment,Vinyl,2LP Royal Blue w/ Splatter Vinyl
YOB - Elaborations of Carbon - 2LP Relapse Exclusive Brown (LTD 200),Yob,Elaborations Of Carbon,Vinyl,2LP Relapse Exclusive Brown (LTD 200)
Mortician - Mortal Massacre - 2LP Black/Clear Galaxy Effect Vinyl,Mortician,Mortal Massacre,Vinyl,2LP Black/Clear Galaxy Effect Vinyl
Full of Hell - Garden of Burning Apparitions - Relapse Exclusive Gold Nugget Vinyl LP,Full Of Hell,Garden Of Burning Apparitions,Vinyl,Relapse Exclusive Gold Nugget Vinyl LP
Mortician - House By The Cemetery - Black Ice w/ Splatter Vinyl LP,Mortician,House By The Cemetery,Vinyl,Black Ice w/ Splatter Vinyl LP
Mortician - Zombie Apocalypse - Sea Blue w/ Splatter Vinyl LP,Mortician,Zombie Apocalypse,Vinyl,Sea Blue w/ Splatter Vinyl LP
Dismember - Dismember [Indie Exclusive] Gold Marble,Dismember,Dismember [Indie Exclusive] Gold Marble,Vinyl,
Dismember - God That Never Was [Indie Exclusive] Blue In Red Split,Dismember,God That Never Was [Indie Exclusive] Blue In Red Split,Vinyl,
Dismember - Where Ironcrosses Grow [Indie Exclusive] Sand Marble,Dismember,Where Ironcrosses Grow [Indie Exclusive] Sand Marble,Vinyl,
Dismember - Complete Demos 1988-1990 [Indie Exclusive] Gray Marble,Dismember,Complete Demos 1988-1990 [Indie Exclusive] Gray Marble,Vinyl,
ABIOTIC - IKIGAI - Shinu Variant Vinyl LP,ABIOTIC,IKIGAI,Vinyl,Shinu Variant Vinyl LP
Sulphur Aeon - Seven Crowns and Seven Seals - Howling Void Variant + Slipcase,Sulphur Aeon,Seven Crowns And Seven Seals,Vinyl,Howling Void Variant + Slipcase
DETHKLOK - DETHALBUM IV - VINYL LP (Black & Clear Smoke Vinyl),DETHKLOK,DETHALBUM IV,Vinyl,VINYL LP (Black & Clear Smoke Vinyl)
DARKTHRONE - Under A Funeral Moon - 30th Anniversary Marble Vinyl LP,Darkthrone,Under a Funeral Moon,Vinyl,30th Anniversary Marble Vinyl LP
Anathema - Alternative 4 - (25th Anniversary) Vinyl LP Marble,Anathema,Alternative 4,Vinyl,(25th Anniversary) Vinyl LP Marble
Katatonia - Dance of December Souls - Pink & Black Marble - 30th Anniversary Edition Vinyl LP,Katatonia,Dance of December Souls,Vinyl,Pink & Black Marble - 30th Anniversary Edition Vinyl LP
Mork - Dypet - Gatefold Silver Vinyl LP,Mork,Dypet,Vinyl,Gatefold Silver Vinyl LP
"AUTOPSY - ASHES, ORGANS, BLOOD AND CRYPTS - Yellow LTD Vinyl (Organs Edition)",Autopsy,"ASHES, ORGANS, BLOOD AND CRYPTS",Vinyl,Yellow LTD Vinyl (Organs Edition)
STORTREGN - FINITUDE - Xeno Variant (LTD 150) - Vinyl LP,STORTREGN,FINITUDE,Vinyl,Xeno Variant (LTD 150) - Vinyl LP
Urfaust - Teufelsgeist - Dark Red Smoke Vinyl LP,Urfaust,Teufelsgeist,Vinyl,Dark Red Smoke Vinyl LP
"Urfaust - Ritual Music For The True Clochard - 2LP Smoke, Side B Etching",Urfaust,Ritual Music For The True Clochard,Vinyl,"2LP Smoke, Side B Etching"
Urfaust - The Constellatory Practice - Amber Vinyl LP,Urfaust,The Constellatory Practice,Vinyl,Amber Vinyl LP
Sentenced - Frozen - Ultra Clear w/ Black Smoke [LTD 250] Vinyl LP,Sentenced,Frozen,Vinyl,Ultra Clear w/ Black Smoke [LTD 250] Vinyl LP
Sentenced - The Cold White Light - Ultra Clear w/ Blue Smoke [LTD 250] Vinyl LP,Sentenced,The Cold White Light,Vinyl,Ultra Clear w/ Blue Smoke [LTD 250] Vinyl LP
Sinister - Afterburner - 180g Clear Splatter Vinyl LP,Sinister,Afterburner,Vinyl,180g Clear Splatter Vinyl LP
Sinister - Hate - Clear w/ Orange & Blue Splatter Vinyl LP,Sinister,Hate,Vinyl,Clear w/ Orange & Blue Splatter Vinyl LP
Borknagar - Quintessence - Deluxe Reissue 180g Splatter 180 gram Vinyl LP,Borknagar,Quintessence,Vinyl,Deluxe Reissue 180g Splatter 180 gram Vinyl LP
Xenoglyph - Spiritfraud -  Custom Tri-Color Merge w/ Splatter Vinyl LP,Xenoglyph,Spiritfraud,Vinyl,Custom Tri-Color Merge w/ Splatter Vinyl LP
Northless - A Path Beyond Grief- Custom Tri-Color Merge w/ Splatter Vinyl LP,Northless,A Path Beyond Grief,Vinyl,Custom Tri-Color Merge w/ Splatter Vinyl LP
Labyrinth of Stars - Spectrum Xenomorph - Custom tri-color Merge w/ Splatter Vinyl LP,Labyrinth of Stars,Spectrum Xenomorph,Vinyl,Custom tri-color Merge w/ Splatter Vinyl LP
All Out War - Celestial Rot - Custom Tri-Color Merge w/ Splatter Vinyl LP,All Out War,Celestial Rot,Vinyl,Custom Tri-Color Merge w/ Splatter Vinyl LP
Coma Cluster Void - Thoughts from a Stone - Blue/Silver merge with b&w splatter Vinyl,Coma Cluster Void,Thoughts From A Stone,Vinyl,Blue/Silver merge with b&w splatter Vinyl
Drouth - Excerpts From a Dread Liturgy- White w/ Heavy Black Splatter,Drouth,Excerpts From A Dread Liturgy,Vinyl,White w/ Heavy Black Splatter
Axioma - Sepsis- Custom Color in Color with Splatter,Axioma,Sepsis,Vinyl,Custom Color in Color with Splatter
Incantation - Unholy Deification - Royal Blue with Slatter - Indie Exclusive ltd 500 Vinyl LP,Incantation,Unholy Deification,Vinyl,Royal Blue with Slatter - Indie Exclusive ltd 500 Vinyl LP
SOILWORK - Stabbing The Drama - Red Vinyl LP,SOILWORK,Stabbing The Drama,Vinyl,Red Vinyl LP
Sleep Token - This Place Will Become Your Tomb - 2LP Pink w/ Blue Marble Vinyl LP,Sleep Token,This Place Will Become Your Tomb,Vinyl,2LP Pink w/ Blue Marble Vinyl LP
